Local time,Open,High,Low,Close,Volume
07.05.2024 01:09:03.000 GMT+0200,1.07669,1.07669,1.07667,1.07667,15.910000000000002
07.05.2024 01:09:10.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,4.5
07.05.2024 01:09:43.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,4.5
07.05.2024 01:10:47.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,0.9
07.05.2024 01:11:42.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,0.9
07.05.2024 01:11:50.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,1.8
07.05.2024 01:12:45.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,1.8
07.05.2024 01:12:49.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,0.9
07.05.2024 01:14:23.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,5.4
07.05.2024 01:15:00.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,0.9
07.05.2024 01:15:01.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,0.9
07.05.2024 01:16:50.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,6.3
07.05.2024 01:17:21.000 GMT+0200,1.07663,1.07663,1.07662,1.07662,11.8
07.05.2024 01:17:26.000 GMT+0200,1.07662,1.07664,1.07662,1.07664,6.300000000000001
07.05.2024 01:17:28.000 GMT+0200,1.07667,1.07667,1.07667,1.07667,0.9
07.05.2024 01:17:29.000 GMT+0200,1.07667,1.07667,1.07667,1.07667,0.9
07.05.2024 01:17:36.000 GMT+0200,1.07667,1.07667,1.07667,1.07667,0.9
07.05.2024 01:17:39.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,1.8
07.05.2024 01:17:40.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,1.8
07.05.2024 01:17:44.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,0.9
07.05.2024 01:17:53.000 GMT+0200,1.07664,1.07664,1.07662,1.07662,9
07.05.2024 01:18:04.000 GMT+0200,1.07661,1.07661,1.07661,1.07661,0.9
07.05.2024 01:18:07.000 GMT+0200,1.07663,1.07663,1.07663,1.07663,0.9
07.05.2024 01:18:09.000 GMT+0200,1.07663,1.07664,1.07663,1.07664,6.3
07.05.2024 01:18:16.000 GMT+0200,1.07664,1.07664,1.07664,1.07664,1.8
07.05.2024 01:18:40.000 GMT+0200,1.07666,1.07667,1.07666,1.07666,8.55
07.05.2024 01:18:53.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,1.8
07.05.2024 01:19:14.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,0.9
07.05.2024 01:19:18.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,1.8
07.05.2024 01:22:14.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,1.8
07.05.2024 01:22:15.000 GMT+0200,1.07665,1.07665,1.07665,1.07665,0.9
07.05.2024 01:22:22.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,0.9
07.05.2024 01:22:38.000 GMT+0200,1.07666,1.07666,1.07666,1.07666,1.8
07.05.2024 01:25:49.000 GMT+0200,1.07667,1.07667,1.07667,1.07667,0.9
07.05.2024 01:25:55.000 GMT+0200,1.07667,1.07671,1.07667,1.07671,14.999999999999998
07.05.2024 01:26:00.000 GMT+0200,1.07671,1.07671,1.07671,1.07671,0.9
07.05.2024 01:26:10.000 GMT+0200,1.07670,1.07670,1.07670,1.07670,5.4
07.05.2024 01:26:55.000 GMT+0200,1.07670,1.07670,1.07670,1.07670,0.9
07.05.2024 01:27:50.000 GMT+0200,1.07670,1.07670,1.07670,1.07670,1.8
07.05.2024 01:28:14.000 GMT+0200,1.07668,1.07668,1.07667,1.07667,2.25
07.05.2024 01:28:17.000 GMT+0200,1.07667,1.07667,1.07667,1.07667,0.9
07.05.2024 01:28:24.000 GMT+0200,1.07668,1.07668,1.07668,1.07668,4.65
07.05.2024 01:28:25.000 GMT+0200,1.07670,1.07673,1.07670,1.07673,14.399999999999999
07.05.2024 01:28:39.000 GMT+0200,1.07671,1.07671,1.07671,1.07671,9.75
07.05.2024 01:28:52.000 GMT+0200,1.07671,1.07671,1.07671,1.07671,0.9
07.05.2024 01:28:55.000 GMT+0200,1.07670,1.07670,1.07670,1.07670,5.4
